3L	9484997	9485058	+
3L	9485218	9485280	+
3L	9487356	9487424	-
3L	9487553	9487620	-
3L	9488247	9488306	-
3L	9488645	9489059	-
3L	9490232	9490322	-
3L	9490508	9490565	-
3L	9490816	9491473	-
3L	9491627	9491697	-
3L	9495852	9495916	-
3L	9496832	9496897	-
3L	9497049	9497115	-
3L	9497212	9497293	-
3L	9497212	9499021	-
3L	9499087	9499163	-
3L	9499215	9500706	-
3L	9499215	9505131	-
3L	9501057	9505131	-
3L	9508134	9508219	-
3L	9508487	9508564	-
3L	9508625	9509338	-
3L	9508625	9509350	-
3L	9510159	9510281	-
3L	9510159	9510464	-
3L	9510652	9511055	-
3L	9511302	9511499	-
3L	9512170	9512223	-
3L	9512392	9512444	-
3L	9512953	9513025	-
3L	9514389	9514453	-
3L	9514987	9515190	-
3L	9515273	9525313	-
3L	9529169	9529801	+
3L	9530733	9530797	+
3L	9531000	9531059	+
3L	9531216	9531280	+
3L	9547478	9552901	+
3L	9553537	9575650	+
3L	9575723	9581390	+
3L	9581487	9581545	+
3L	9581714	9588239	+
3L	9583643	9586626	+
3L	9588047	9588239	+
3L	9588445	9591240	+
3L	9591348	9592085	+
3L	9592257	9592333	+
3L	9592457	9592726	+
3L	9592457	9594966	+
3L	9598085	9603841	+
3L	9603979	9604050	+
3L	9604092	9604411	+
3L	9604703	9604930	+
3L	9605059	9605326	+
3L	9605432	9605748	+
3L	9605938	9606015	+
3L	9606147	9606392	+
3L	9606504	9607104	+
3L	9607200	9607262	+
3L	9607360	9607420	+
3L	9607514	9607659	+
3L	9607816	9607879	+
3L	9609837	9611203	+
3L	9611309	9611380	+
3L	9611563	9611617	+
3L	9611795	9611849	+
3L	9612173	9612242	+
3L	9614973	9617053	+
3L	9616114	9617053	+
3L	9617442	9617778	+
3L	9617913	9617975	+
3L	9618104	9618169	+
3L	9618785	9619300	+
3L	9619713	9619778	+
3L	9622365	9622422	+
3L	9622760	9622816	+
3L	9623118	9623178	+
3L	9624373	9624424	+
3L	9626683	9626740	+
3L	9626864	9626912	+
3L	9627469	9627522	-
3L	9627679	9627732	-
3L	9627835	9627895	-
3L	9628002	9628052	-
3L	9628222	9628275	-
3L	9628381	9628440	-
3L	9628636	9628695	-
3L	9628821	9630061	+
3L	9628835	9628896	-
3L	9628997	9629056	-
3L	9630104	9630158	+
3L	9630303	9630379	+
3L	9630625	9630817	+
3L	9631139	9631192	+
3L	9632171	9632232	-
3L	9632174	9632232	-
3L	9632600	9632657	-
3L	9632904	9632964	-
3L	9633925	9634021	-
3L	9633925	9634403	-
3L	9633925	9634686	-
3L	9634070	9634686	-
3L	9634434	9634686	-
3L	9635314	9635680	-
3L	9636188	9636254	-
3L	9637834	9642006	-
3L	9642343	9642407	-
3L	9642514	9642585	-
3L	9642758	9642822	-
3L	9642958	9643027	-
3L	9643127	9643207	-
3L	9643342	9643427	-
3L	9643548	9660641	-
3L	9645487	9650343	+
3L	9650487	9650979	+
3L	9651219	9651605	+
3L	9651728	9653484	+
3L	9653604	9653722	+
3L	9653794	9658801	+
3L	9660806	9662942	-
3L	9663098	9663165	-
3L	9663277	9663362	-
3L	9663518	9663620	-
3L	9663791	9663861	-
3L	9664012	9664076	-
3L	9664245	9665555	-
3L	9664245	9667701	-
3L	9665700	9667701	-
3L	9667885	9667948	-
3L	9668181	9668250	-
3L	9669639	9669708	-
3L	9670050	9670110	-
3L	9671709	9674800	-
3L	9671709	9678771	-
3L	9679467	9679899	+
3L	9681417	9681902	+
3L	9684459	9684521	-
3L	9684856	9684920	-
3L	9685046	9686364	-
3L	9686464	9687229	-
3L	9686464	9688530	-
3L	9686464	9689264	-
3L	9686476	9689264	-
3L	9687254	9689264	-
3L	9688600	9689264	-
3L	9689449	9694232	-
3L	9694459	9695195	-
3L	9694459	9696538	-
3L	9695273	9695325	+
3L	9698756	9698965	+
3L	9699119	9699345	+
3L	9701053	9701113	-
3L	9701340	9701392	-
3L	9701631	9701690	-
3L	9702631	9702681	-
3L	9708469	9708537	+
3L	9711020	9711499	-
3L	9712153	9712932	-
3L	9714400	9714505	+
3L	9714624	9715743	+
3L	9714624	9715746	+
3L	9719067	9719115	-
3L	9719422	9719485	+
3L	9720566	9720625	-
3L	9722161	9722223	-
3L	9722161	9722217	-
3L	9723040	9723104	-
3L	9725012	9725068	+
3L	9727570	9727786	+
3L	9727908	9727984	+
3L	9728150	9728212	+
3L	9728434	9728503	+
3L	9728615	9728712	+
3L	9730096	9730311	+
3L	9730641	9730732	+
3L	9732443	9732937	-
3L	9733345	9733585	-
3L	9735290	9735671	-
3L	9735290	9736927	-
3L	9735290	9737128	-
3L	9735681	9735970	-
3L	9735993	9736927	-
3L	9736966	9737128	-
3L	9737282	9738110	-
3L	9737282	9738125	-
3L	9738279	9738382	-
3L	9738279	9738892	-
3L	9738416	9738892	-
3L	9739314	9739408	-
3L	9739314	9743509	-
3L	9739314	9747134	-
3L	9741570	9744026	+
3L	9748069	9748125	-
3L	9749076	9749194	-
3L	9749439	9749517	-
3L	9749767	9750052	-
3L	9750300	9750891	-
3L	9750300	9752875	-
3L	9753434	9759947	-
3L	9753434	9760108	-
3L	9763666	9763985	+
3L	9763700	9771654	+
3L	9764062	9771796	+
3L	9764194	9765608	+
3L	9764194	9771654	+
3L	9765804	9771654	+
3L	9770504	9771654	+
3L	9771920	9779445	+
3L	9771920	9779550	+
3L	9774490	9779445	+
3L	9779594	9779651	+
3L	9779908	9780122	+
3L	9780253	9780406	+
3L	9780253	9780535	+
3L	9780434	9780535	+
3L	9780698	9780765	+
3L	9781009	9781077	+
3L	9781219	9781702	+
3L	9781219	9782608	+
3L	9781904	9782608	+
3L	9782804	9782873	+
3L	9784628	9784696	+
3L	9784892	9784951	+
3L	9785181	9785241	+
3L	9787233	9799056	+
3L	9787244	9799056	+
3L	9788745	9788939	-
3L	9788745	9790455	-
3L	9788973	9789215	-
3L	9789272	9791989	-
3L	9790674	9791989	-
3L	9790994	9791989	-
3L	9792217	9792333	-
3L	9792935	9793164	-
3L	9793400	9793526	-
3L	9793415	9793526	-
3L	9794004	9794610	-
3L	9794763	9797427	-
3L	9799247	9804687	+
3L	9799927	9799999	+
3L	9801803	9801874	-
3L	9803887	9803947	-
3L	9805386	9805902	+
3L	9806096	9806280	+
3L	9806573	9807719	+
3L	9813923	9820073	+
3L	9813923	9820279	+
3L	9813928	9820279	+
3L	9813962	9820279	+
3L	9816358	9820073	+
3L	9819254	9820073	+
3L	9820560	9824545	+
3L	9821909	9824545	+
3L	9823640	9823710	-
3L	9824641	9824802	+
3L	9824641	9824820	+
3L	9824641	9830633	+
3L	9827896	9830633	+
3L	9830070	9830633	+
3L	9830786	9830999	+
3L	9830786	9831920	+
3L	9830786	9832195	+
3L	9830786	9832198	+
3L	9830786	9832201	+
3L	9830786	9832477	+
3L	9831441	9831920	+
3L	9831441	9832195	+
3L	9831441	9832198	+
3L	9831441	9832201	+
3L	9832680	9832738	+
3L	9832867	9832927	+
3L	9835283	9835338	-
3L	9835434	9835812	-
3L	9835981	9836048	-
3L	9836147	9836208	-
3L	9836147	9836521	-
3L	9838413	9838474	-
3L	9841564	9842467	-
3L	9842664	9843231	-
3L	9843492	9843553	-
3L	9845440	9854664	-
3L	9858064	9858337	-
3L	9859717	9859778	-
3L	9860938	9860999	-
3L	9861336	9861394	-
3L	9862036	9862090	-
3L	9862909	9862962	-
3L	9863263	9863320	-
3L	9863617	9863776	-
3L	9863617	9864192	-
3L	9863915	9864192	-
3L	9864100	9864192	-
3L	9864803	9865057	+
3L	9864803	9865079	+
3L	9865399	9866313	+
3L	9866362	9867313	+
3L	9867745	9868253	+
3L	9868936	9868998	+
3L	9869323	9869445	+
3L	9870099	9870157	+
3L	9879107	9879333	+
3L	9879577	9880205	+
3L	9880574	9882301	+
3L	9880574	9882307	+
3L	9882617	9882677	+
3L	9885774	9885833	-
3L	9886045	9886102	-
3L	9886516	9886573	-
3L	9888340	9888401	-
3L	9888457	9888519	-
3L	9890225	9890290	+
3L	9890566	9890783	+
3L	9893465	9893517	-
3L	9893655	9893708	-
3L	9894283	9894343	-
3L	9894533	9894589	-
3L	9895877	9895957	-
3L	9896123	9896178	-
3L	9896389	9896453	-
3L	9896636	9896707	-
3L	9896636	9897928	-
3L	9898203	9898522	-
3L	9899356	9899725	+
3L	9900085	9900152	+
3L	9900307	9900422	+
3L	9900697	9900760	+
3L	9901019	9901342	+
3L	9901019	9902150	+
3L	9901435	9901560	+
3L	9901435	9902150	+
3L	9908207	9928246	+
3L	9908207	9944476	+
3L	9927655	9928246	+
3L	9928301	9944476	+
3L	9945503	9945897	+
3L	9946024	9946135	+
3L	9946235	9948203	+
3L	9948360	9948445	+
3L	9948567	9948655	+
3L	9948752	9948988	+
3L	9949135	9949591	+
3L	9949723	9952186	+
3L	9952302	9952673	+
3L	9952820	9953766	+
3L	9953921	9954317	+
3L	9954495	9954555	+
3L	9954629	9955380	+
3L	9955518	9955590	+
3L	9955805	9957686	+
3L	9957941	9958789	+
3L	9957941	9961636	+
3L	9958850	9961606	+
3L	9961787	9964891	+
3L	9967622	9967686	-
3L	9967781	9967833	-
3L	9968042	9968104	-
3L	9969335	9969843	+
3L	9971546	9971663	-
3L	9971603	9971663	-
3L	9972398	9972880	+
3L	9972398	9972921	+
3L	9972398	9973093	+
3L	9973002	9973093	+
3L	9975845	10003583	+
3L	10004102	10033182	+
3L	10029986	10030101	-
3L	10033425	10036645	+
3L	10036857	10037343	+
3L	10037472	10040855	+
3L	10041025	10071643	+
3L	10041025	10071661	+
3L	10041025	10113187	+
3L	10041025	10138855	+
3L	10088318	10088797	-
3L	10088980	10089041	-
3L	10091387	10091519	-
3L	10091696	10092121	-
3L	10093972	10094037	-
3L	10094211	10094340	-
3L	10096969	10097029	-
3L	10097203	10097751	-
3L	10100479	10100581	-
3L	10149670	10150332	-
3L	10150502	10150975	-
3L	10151104	10153612	-
3L	10151104	10154761	-
3L	10152090	10152138	+
3L	10153751	10154761	-
3L	10154973	10156352	-
3L	10156565	10182242	-
3L	10166345	10166402	-
3L	10166810	10166870	-
3L	10182516	10185924	-
3L	10182516	10186084	-
3L	10182531	10186022	-
3L	10190593	10190661	-
3L	10191278	10191572	-
3L	10191808	10194896	-
3L	10191808	10195442	-
3L	10194996	10195442	-
3L	10195710	10195818	-
3L	10195972	10196207	-
3L	10195996	10196207	-
3L	10196444	10201402	-
3L	10196444	10201657	-
3L	10205823	10205939	+
3L	10216300	10216359	+
3L	10219494	10219549	-
3L	10221133	10221393	-
3L	10221553	10221610	-
3L	10222089	10222905	-
3L	10222102	10222905	-
3L	10222102	10223867	-
3L	10224238	10224859	-
3L	10243380	10243431	-
3L	10243588	10243647	-
3L	10243847	10243906	-
3L	10266271	10266326	-
3L	10266480	10266545	-
3L	10266607	10266660	-
3L	10266953	10267026	-
3L	10273539	10273659	+
3L	10274098	10274169	+
3L	10274360	10274411	+
3L	10307133	10313114	+
3L	10323872	10326636	+
3L	10323872	10348192	+
3L	10327663	10348192	+
3L	10332801	10348192	+
3L	10348231	10358990	+
3L	10412902	10412961	+
3L	10462779	10462836	-
3L	10465411	10466184	+
3L	10479063	10479354	+
3L	10481946	10506069	+
3L	10506564	10568128	+
3L	10516163	10517961	+
3L	10516178	10517961	+
3L	10518307	10568128	+
3L	10518307	10573449	+
3L	10557784	10557864	-
3L	10558744	10558805	-
3L	10568606	10571048	+
3L	10568606	10573449	+
3L	10571247	10573449	+
3L	10574155	10574434	+
3L	10574489	10575318	+
3L	10575412	10576420	+
3L	10576476	10577282	+
3L	10576476	10580308	+
3L	10577325	10580308	+
3L	10580330	10581841	+
3L	10580330	10584815	+
3L	10582119	10587626	+
3L	10585540	10587626	+
3L	10587688	10587842	+
3L	10587688	10589355	+
3L	10587688	10590119	+
3L	10587897	10588659	+
3L	10587897	10589355	+
3L	10588732	10589355	+
3L	10589517	10590326	+
3L	10590391	10590520	+
3L	10604151	10604208	-
3L	10623455	10623508	-
3L	10624940	10625000	-
3L	10625152	10625205	-
3L	10625152	10625216	-
3L	10625336	10625394	-
3L	10626679	10626745	+
3L	10626830	10626894	+
3L	10627043	10627097	+
3L	10627986	10628047	-
3L	10628280	10628339	-
3L	10629310	10629359	-
3L	10629459	10629511	-
3L	10629660	10629717	-
3L	10629802	10629864	-
3L	10630162	10630214	-
3L	10630296	10630352	-
3L	10630501	10630557	-
3L	10630642	10630702	-
3L	10631196	10631365	+
3L	10631196	10634074	+
3L	10631460	10631519	+
3L	10633319	10633375	+
3L	10634199	10634266	+
3L	10634199	10634296	+
3L	10635048	10635115	-
3L	10635686	10635747	-
3L	10635938	10635995	-
3L	10636094	10636425	-
3L	10636094	10636623	-
3L	10636441	10636623	-
3L	10636785	10636845	-
3L	10637578	10637639	-
3L	10637977	10638041	-
3L	10638326	10638422	+
3L	10638495	10638553	+
3L	10638495	10638565	+
3L	10638701	10639214	+
3L	10639857	10639919	+
3L	10641466	10641531	-
3L	10641795	10646862	-
3L	10641982	10642048	+
3L	10642602	10642703	+
3L	10643591	10643656	+
3L	10647127	10659364	-
3L	10659669	10660782	-
3L	10661782	10661849	+
3L	10662624	10662683	+
3L	10663569	10663649	+
3L	10663728	10663789	+
3L	10663918	10664074	+
3L	10664169	10664227	+
3L	10664809	10665049	+
3L	10665371	10685009	+
3L	10685895	10685963	+
3L	10686262	10687051	+
3L	10686262	10687075	+
3L	10687163	10687237	+
3L	10687340	10687404	+
3L	10687604	10687664	+
3L	10688598	10688678	+
3L	10688598	10688690	+
3L	10688781	10688925	+
3L	10688844	10688925	+
3L	10692809	10692888	-
3L	10693507	10693705	-
3L	10693868	10693996	-
3L	10694727	10695023	-
3L	10695368	10695628	-
3L	10695416	10695628	-
3L	10695705	10696566	-
3L	10695705	10696578	-
3L	10772364	10772439	+
3L	10772553	10772787	+
3L	10773230	10773303	+
3L	10784627	10784891	+
3L	10835746	10870040	+
3L	10850503	10850583	-
3L	10858687	10870040	+
3L	10859055	10870040	+
3L	10870594	10870717	+
3L	10870880	10871329	+
3L	10872100	10872158	+
3L	10872278	10872344	+
3L	10872478	10872544	+
3L	10872759	10872833	+
3L	10873577	10873644	+
3L	10873775	10873877	+
3L	10874265	10874335	+
3L	10879314	10879367	+
3L	10881863	10882006	-
3L	10883084	10883138	+
3L	10884660	10884733	-
3L	10885791	10885901	-
3L	10886174	10886383	-
3L	10890061	10890217	+
3L	10891780	10892017	+
3L	10894203	10894266	+
3L	10894626	10894699	-
3L	10896410	10896468	-
3L	10896625	10896778	-
3L	10896878	10897897	-
3L	10896878	10897977	-
3L	10898445	10898735	-
3L	10972744	10972811	+
3L	10985073	10996226	-
3L	10996278	11008349	-
3L	11025644	11025697	+
3L	11025752	11025813	+
3L	11025965	11026023	+
3L	11026146	11026199	+
3L	11026427	11026485	+
3L	11026617	11026664	+
3L	11026844	11026905	+
3L	11027619	11027669	+
3L	11027715	11027771	+
3L	11027923	11027983	+
3L	11028467	11028538	+
3L	11028718	11028776	+
3L	11035158	11035651	+
3L	11037245	11037395	-
3L	11037556	11037621	-
3L	11038435	11039617	-
3L	11039765	11039997	-
3L	11040069	11040421	-
3L	11040069	11046177	-
3L	11040069	11048861	-
3L	11040069	11050291	-
3L	11040069	11051261	-
3L	11040668	11051261	-
3L	11046352	11046493	-
3L	11050660	11050738	+
3L	11054360	11057553	+
3L	11055854	11057553	+
3L	11057186	11057553	+
3L	11057708	11057765	+
3L	11057953	11058014	+
3L	11058641	11058700	+
3L	11058877	11058944	+
3L	11059101	11059158	+
3L	11060350	11060419	-
3L	11060722	11060785	-
3L	11060908	11060967	-
3L	11062229	11062290	-
3L	11062390	11062455	-
3L	11062824	11062902	-
3L	11063124	11063186	-
3L	11063402	11063461	-
3L	11064462	11064520	-
3L	11065723	11065829	+
3L	11066030	11066095	+
3L	11066275	11066360	+
3L	11069307	11069367	-
3L	11069577	11069647	-
3L	11070986	11071050	+
3L	11071130	11071558	+
3L	11072411	11072469	+
3L	11072411	11072561	+
3L	11074012	11074115	-
3L	11075590	11075654	+
3L	11075770	11075828	+
3L	11077404	11077462	+
3L	11078327	11078397	+
3L	11079763	11080426	-
3L	11081956	11082015	-
3L	11082465	11082525	-
3L	11083338	11083400	-
3L	11083486	11085428	-
3L	11085563	11085639	-
3L	11085709	11090897	-
3L	11091773	11092271	-
3L	11094140	11094194	-
3L	11097062	11098091	+
3L	11097873	11097999	-
3L	11098753	11098809	+
3L	11098975	11099030	+
3L	11099677	11099742	+
3L	11100077	11100138	+
3L	11100388	11100446	+
3L	11100984	11101044	-
3L	11101217	11101272	-
3L	11101436	11101502	-
3L	11102301	11102365	-
3L	11102538	11102620	-
3L	11102784	11102854	-
3L	11109071	11109143	-
3L	11109267	11109328	-
3L	11109840	11110029	+
3L	11110405	11110504	+
3L	11110801	11110861	+
3L	11111120	11111187	+
3L	11111363	11111424	+
3L	11111689	11111744	+
3L	11112849	11113573	-
3L	11115416	11115483	-
3L	11115419	11115483	-
3L	11115581	11115716	-
3L	11115813	11115889	-
3L	11116075	11116140	-
3L	11116359	11116427	-
3L	11116362	11116427	-
3L	11116504	11116665	-
3L	11116526	11116669	-
3L	11117170	11117304	-
3L	11118066	11118414	-
3L	11118066	11119164	-
3L	11118066	11120281	-
3L	11118066	11120609	-
3L	11121407	11121562	+
3L	11122865	11122921	-
3L	11123467	11128691	+
3L	11128745	11128811	+
3L	11129881	11129952	+
3L	11130550	11132647	+
3L	11133025	11133094	+
3L	11133598	11133666	+
3L	11136289	11150872	+
3L	11150080	11150135	-
3L	11150671	11150749	-
3L	11151558	11158138	+
3L	11158215	11158341	+
3L	11158426	11158504	+
3L	11158567	11158628	+
3L	11158827	11158919	+
3L	11158986	11159296	+
3L	11159564	11159758	+
3L	11159982	11160046	+
3L	11160727	11160780	+
3L	11160933	11161471	+
3L	11160933	11163383	+
3L	11160933	11163386	+
3L	11160933	11163554	+
3L	11163489	11163554	+
3L	11165229	11165285	+
3L	11165757	11165820	+
3L	11167609	11167818	-
3L	11167609	11168136	-
3L	11167915	11168136	-
3L	11170150	11170209	+
3L	11171047	11171129	+
3L	11171296	11171361	+
3L	11171709	11171774	+
3L	11173632	11173694	+
3L	11173910	11173979	+
3L	11174149	11174545	+
3L	11174612	11174685	+
3L	11174757	11174871	+
3L	11175026	11175087	+
3L	11175160	11175295	+
3L	11178532	11178647	-
3L	11178939	11179223	-
3L	11179382	11179529	-
3L	11179717	11182154	-
3L	11179717	11183633	-
3L	11182644	11183633	-
3L	11184209	11184388	-
3L	11184420	11196566	-
3L	11196876	11197238	-
3L	11196876	11197399	-
3L	11196876	11197500	-
3L	11196876	11197504	-
3L	11198711	11198769	-
3L	11199205	11199265	-
3L	11199393	11202214	-
3L	11199768	11199824	+
3L	11199929	11199981	+
3L	11200064	11200130	+
3L	11200199	11200252	+
3L	11200329	11200397	+
3L	11201643	11201695	+
3L	11202341	11202399	-
3L	11202502	11202621	-
3L	11202876	11202942	-
3L	11203475	11203532	-
3L	11203673	11204904	-
3L	11204991	11205733	-
3L	11205870	11205955	-
3L	11207136	11207197	-
3L	11207691	11207756	-
3L	11207939	11208004	-
3L	11208560	11208624	-
3L	11208867	11208928	-
3L	11209732	11209835	-
3L	11210091	11210153	-
3L	11212762	11212818	+
3L	11214575	11216585	+
3L	11215811	11216585	+
3L	11215815	11216585	+
3L	11215952	11216585	+
3L	11215988	11216585	+
3L	11217283	11222614	+
3L	11217283	11222617	+
3L	11223566	11223703	+
3L	11224225	11224992	+
3L	11226569	11226635	+
3L	11226802	11227672	+
3L	11226802	11229112	+
3L	11228089	11229112	+
3L	11233274	11233333	-
3L	11233274	11233336	-
3L	11233536	11233967	-
3L	11234122	11234183	-
3L	11234759	11234847	-
3L	11235117	11235213	-
3L	11235348	11235411	-
3L	11252961	11253702	+
3L	11289655	11291037	-
3L	11291110	11291335	-
3L	11291110	11293787	-
3L	11291369	11293787	-
3L	11312055	11312127	+
3L	11312452	11312506	+
3L	11363087	11363276	-
3L	11363919	11364608	-
3L	11383612	11383965	-
3L	11425690	11425753	+
3L	11425855	11425921	+
3L	11445512	11445568	+
3L	11445677	11445739	+
3L	11464028	11464082	-
3L	11465092	11465163	-
3L	11465309	11465670	-
3L	11473346	11473394	+
3L	11488602	11494089	+
3L	11493986	11494089	+
3L	11494733	11494845	+
3L	11494957	11495016	+
3L	11509259	11509327	-
3L	11509924	11509989	+
3L	11512263	11512335	+
3L	11513876	11514840	+
3L	11515014	11517094	+
3L	11517404	11517473	+
3L	11517553	11517608	+
3L	11518377	11518446	+
3L	11519015	11519078	-
3L	11519495	11519557	-
3L	11520035	11520105	-
3L	11520213	11520293	-
3L	11520436	11520508	-
3L	11522471	11522557	-
3L	11522507	11522557	-
3L	11525514	11525579	-
3L	11525677	11527181	-
3L	11527343	11527454	-
3L	11527343	11541777	-
3L	11527343	11558271	-
3L	11527343	11561893	-
3L	11527817	11534340	-
3L	11527817	11534389	-
3L	11542835	11552829	-
3L	11562086	11562646	+
3L	11562738	11562860	+
3L	11563101	11563302	+
3L	11563839	11563901	-
3L	11564833	11572404	+
3L	11573797	11573856	-
3L	11574031	11574092	-
3L	11575631	11575840	-
3L	11576018	11576337	-
3L	11583169	11583267	-
3L	11583217	11583267	-
3L	11583445	11583509	-
3L	11585013	11585071	-
3L	11585852	11585942	-
3L	11586506	11586736	-
3L	11597460	11602647	+
3L	11600450	11600509	+
3L	11601516	11602647	+
3L	11603255	11603338	+
3L	11603491	11603560	+
3L	11606199	11606256	-
3L	11606472	11606535	-
3L	11607084	11607143	-
3L	11607347	11607434	-
3L	11607592	11607651	-
3L	11608184	11608536	-
3L	11608605	11608675	-
3L	11609189	11609285	-
3L	11620666	11620922	-
3L	11620666	11621213	-
3L	11621104	11621213	-
3L	11621423	11621482	-
3L	11621967	11622032	-
3L	11622176	11623547	-
3L	11622176	11624113	-
3L	11624199	11624261	-
3L	11624781	11624850	-
3L	11625553	11625616	-
3L	11625760	11625915	-
3L	11628127	11628342	+
3L	11628137	11628342	+
3L	11628251	11628342	+
3L	11628502	11628562	+
3L	11628595	11628960	+
3L	11629505	11629580	+
3L	11629599	11630229	+
3L	11629599	11630466	+
3L	11631591	11634613	+
3L	11635192	11640067	+
3L	11640198	11640656	+
3L	11641196	11641260	+
3L	11641774	11641832	+
3L	11642090	11642151	+
3L	11643193	11643257	-
3L	11643947	11644015	-
3L	11645379	11645446	-
3L	11646800	11646860	-
3L	11648181	11648239	-
3L	11648320	11648391	-
3L	11648952	11649008	+
3L	11649492	11649550	+
3L	11651268	11653917	-
3L	11654114	11668194	-
3L	11668313	11668431	-
3L	11668606	11674267	-
3L	11675666	11679951	-
3L	11682223	11682300	+
3L	11683408	11683475	+
3L	11684646	11686069	+
3L	11686209	11686724	+
3L	11687560	11687622	+
3L	11688091	11688151	+
3L	11688339	11689107	+
3L	11688345	11689107	+
3L	11690109	11690225	-
3L	11690313	11690896	-
3L	11690982	11691039	-
3L	11691250	11691307	-
3L	11691839	11691899	+
3L	11692360	11692421	+
3L	11692567	11692617	+
3L	11694746	11694809	-
3L	11695579	11696350	-
3L	11695579	11696414	-
3L	11695579	11696874	-
3L	11697262	11697341	-
3L	11697262	11697345	-
3L	11697566	11697624	-
3L	11697863	11697917	-
3L	11698097	11698155	-
3L	11701174	11701237	-
3L	11701420	11701481	-
3L	11701772	11707304	-
3L	11707572	11707687	-
3L	11707572	11708307	-
3L	11707572	11708319	-
3L	11707572	11708391	-
3L	11707572	11708407	-
3L	11709436	11709498	+
3L	11710952	11711007	-
3L	11711149	11711220	-
3L	11712860	11715022	-
3L	11721192	11721316	+
3L	11721465	11722004	+
3L	11722419	11722471	+
3L	11722533	11722588	+
3L	11723158	11727881	+
3L	11728459	11728514	+
3L	11728963	11729036	+
3L	11729146	11729297	+
3L	11729422	11729478	+
3L	11729694	11729775	+
3L	11730326	11730382	+
3L	11730747	11730801	+
3L	11731209	11731287	+
3L	11731659	11731712	+
3L	11736766	11736857	-
3L	11737284	11737348	-
3L	11737508	11737585	-
3L	11737709	11737784	-
3L	11737930	11743805	-
3L	11744030	11759625	-
3L	11760111	11765605	-
3L	11760111	11765851	-
3L	11772075	11772131	-
3L	11775904	11775963	-
3L	11776114	11776175	-
3L	11776268	11776329	-
3L	11776527	11780677	-
3L	11777250	11777305	+
3L	11777250	11777308	+
3L	11777506	11778217	+
3L	11778312	11778424	+
3L	11780879	11780935	-
3L	11781329	11781390	-
3L	11781828	11781883	-
3L	11782130	11782223	-
3L	11782864	11782927	-
3L	11783499	11783559	-
3L	11784194	11784254	-
3L	11784344	11784401	-
3L	11785116	11787057	-
3L	11786640	11787057	-
3L	11787111	11787178	-
3L	11788246	11789540	-
3L	11789621	11789921	-
3L	11789621	11789969	-
3L	11791734	11791798	-
3L	11794177	11794353	+
3L	11794738	11794796	+
3L	11795004	11795062	+
3L	11795672	11795857	+
3L	11795699	11795857	+
3L	11796622	11796726	+
3L	11799177	11799238	-
3L	11800101	11800161	-
3L	11800359	11800718	-
3L	11802297	11802353	-
3L	11802652	11802712	-
3L	11802865	11802920	-
3L	11803063	11803113	-
3L	11803294	11803400	-
3L	11805748	11805880	-
3L	11807644	11807712	-
3L	11807871	11807929	-
3L	11808813	11808907	-
3L	11810226	11810289	-
3L	11810489	11810638	-
3L	11810752	11810811	-
3L	11811138	11811196	-
3L	11811382	11811544	-
3L	11813449	11813511	-
3L	11813619	11813978	-
3L	11815561	11815628	+
3L	11815823	11815890	+
3L	11816059	11816122	+
3L	11817317	11818087	-
3L	11817653	11818087	-
3L	11817695	11818087	-
3L	11818188	11818253	-
3L	11818908	11819820	-
3L	11818908	11821833	-
3L	11821483	11821833	-
3L	11821720	11821833	-
3L	11822093	11822160	-
3L	11822093	11822224	-
3L	11822891	11823199	+
3L	11823356	11823657	+
3L	11823566	11823657	+
3L	11827806	11827869	-
3L	11828118	11828187	-
3L	11828393	11828460	-
3L	11828685	11831726	-
3L	11829190	11829248	+
3L	11829561	11829616	+
3L	11831983	11832052	-
3L	11832244	11832873	-
3L	11832247	11832873	-
3L	11852604	11854247	-
3L	11854877	11862283	-
3L	11854877	11936972	-
3L	11879140	11879200	+
3L	11879456	11879509	+
3L	11880164	11880220	+
3L	11880677	11880727	+
3L	11881454	11881511	+
3L	11881955	11882035	+
3L	11882731	11882782	+
3L	11883036	11883093	+
3L	11883350	11883418	+
3L	11888910	11888961	-
3L	11898678	11899782	+
3L	11928024	11932000	+
3L	11932347	11933273	+
3L	11933395	11933527	+
3L	11933672	11933739	+
3L	11934539	11934964	+
3L	11935350	11935395	+
3L	11935350	11935427	+
3L	11938508	11938699	-
3L	11942722	11942793	+
3L	11944729	11944795	-
3L	11947744	11947803	+
3L	11949901	11949958	+
3L	11953173	11953227	-
3L	11954252	11954338	+
3L	11957519	11957579	-
3L	11957663	11957723	-
3L	11958323	11958372	+
3L	11959894	11960263	-
3L	11960390	11960453	-
3L	11960995	11961048	-
3L	11964352	11964407	-
3L	11964573	11964634	-
3L	11964739	11964804	-
3L	11964864	11965105	-
3L	11965242	11966052	-
3L	11967519	11967577	-
3L	11973693	11973747	-
3L	11974929	11974974	+
3L	11974929	11974995	+
3L	11976171	11976229	+
3L	11976496	11976573	+
3L	11978401	11978502	+
3L	11978668	11978734	+
3L	11978915	11978984	+
3L	11979153	11979203	+
3L	11979393	11979459	+
3L	11979643	11979699	+
3L	11979892	11979949	+
3L	11980700	11981127	+
3L	11985273	11985945	+
3L	11986152	11986217	+
3L	11986400	11986458	+
3L	11987410	11987467	+
3L	11987614	11987684	+
3L	11988266	11988321	+
3L	11988540	11988597	+
3L	11988763	11988830	+
3L	11989185	11989246	+
3L	11989347	11989412	+
3L	11989810	11989865	+
